r_kpc,n_e_cm3
259.44,0.0026106
255.48000000000005,0.0027247
251.515,0.0026927
247.54999999999998,0.003037
243.59,0.003056
239.63,0.0029933
235.67,0.0028471
231.71,0.0029642
227.75,0.0032137
223.79,0.0033244
219.82999999999998,0.0032903
215.87,0.0035196
211.91,0.0036501
207.95,0.003848
203.985,0.0037221
200.02,0.0038728
196.06,0.0037674
192.1,0.0039265
188.14000000000001,0.0038382
184.18,0.0041966
180.22,0.0041528
176.26,0.0044954
172.3,0.004362
168.34,0.0047971
164.38,0.004473
160.41499999999996,0.0048925
156.45,0.0046742
152.49,0.0052653
148.53,0.00509
144.57,0.005425
140.61,0.0050521
136.65,0.0053455
132.69,0.0053346
128.73000000000002,0.0059217
124.77,0.0060102
120.81,0.0061399
116.85000000000001,0.0064779
112.885,0.0066402
108.91999999999999,0.0068695
104.96,0.0070138
101.0,0.0072198
97.04,0.0075066
93.08,0.0075077
89.12,0.0078259
85.16,0.0082159
81.19999999999999,0.0088165
77.24000000000001,0.0090327
73.28,0.0093079
69.315,0.0096874
65.35,0.010278
61.39,0.010979
57.42999999999999,0.011747
53.470000000000006,0.012585
49.51,0.013192
45.55,0.014009
41.59,0.0146
37.629999999999995,0.016004
33.67000000000001,0.016009
29.71,0.017116
25.750000000000004,0.017897
21.785,0.019013
17.820000000000004,0.021735
13.860000000000001,0.022132
9.899999999999999,0.024127
3.96,0.02473
196.965,0.00115
193.48,0.0010963
189.995,0.00089531
186.51000000000002,0.00096513
183.025,0.00086602
179.535,0.0012262
176.04999999999998,0.0010071
172.565,0.0013627
169.08,0.0012506
165.595,0.0016083
162.105,0.0014077
158.61999999999998,0.0013123
155.135,0.0013325
151.645,0.0016492
148.16000000000003,0.0013955
144.675,0.0015158
141.18999999999997,0.00093843
137.70499999999998,0.0015586
134.215,0.0013574
130.73000000000002,0.0015653
127.24499999999999,0.0015265
123.76,0.001623
120.27499999999999,0.0014116
116.785,0.0015287
113.30000000000001,0.0016174
109.815,0.0020305
106.325,0.0016334
102.84,0.0019476
99.355,0.0017997
95.87,0.0024273
92.38499999999999,0.0019959
88.895,0.0016931
85.41,0.0013226
81.925,0.001502
78.44000000000001,0.0021355
74.955,0.0024739
71.465,0.0023794
67.98,0.002037
64.49499999999999,0.0021794
61.005,0.0021252
57.52,0.002391
54.035,0.0022142
50.55,0.0027578
47.065,0.001952
43.575,0.0024367
40.09,0.0016412
36.605,0.0035947
33.12,0.0020531
29.635,0.0031139
26.145000000000003,0.0017467
22.66,0.0024875
19.175,0.0029787
15.685,0.0031879
12.2,0.0044021
8.715,0.0043596
5.23,0.0050035
1.745,0.0054222
73.39,0.0033646
69.81,0.0019875
66.23,0.0038372
62.65,0.0031773
59.07,0.0015556
55.489999999999995,0.0046705
51.91,0.0010273
48.33,0.0040269
44.75,0.0039297
41.17,0.0032526
37.589999999999996,0.0051275
34.01,0.0039252
30.43,0.0059219
26.849999999999998,0.0056514
23.27,0.0063619
19.689999999999998,0.010225
16.11,0.010083
12.53,0.011039
8.95,0.015751
5.37,0.023885
1.79,0.061123
592.555,0.00084394
578.28,0.00096873
564.0,0.00094739
549.72,0.00093725
535.4399999999999,0.0010565
521.1600000000001,0.0010493
506.88500000000005,0.0012486
492.61,0.0010721
478.33000000000004,0.0010099
464.04999999999995,0.0013579
449.77,0.0012357
435.49000000000007,0.0014126
421.21,0.0014397
406.935,0.001518
392.66,0.0016158
378.38,0.0015031
364.09999999999997,0.0018596
349.82,0.0017245
335.54,0.0019375
321.26500000000004,0.0020692
306.99,0.0019332
292.71000000000004,0.0025024
278.42999999999995,0.0025345
264.15,0.0025304
249.87,0.0030191
235.595,0.0029455
221.32000000000002,0.0032706
207.04,0.0037005
192.76,0.0037989
178.48,0.0043174
164.20000000000002,0.0045993
149.92,0.0044221
135.645,0.0049346
121.37,0.0042208
107.08999999999999,0.0049205
92.81,0.004781
78.52999999999999,0.0055629
64.25,0.0048774
49.97500000000001,0.0046857
35.7,0.005864
21.419999999999998,0.0060674
7.14,0.0076273
403.16,0.00078615
387.945,0.0011112
372.73,0.00064089
357.51500000000004,0.00090173
342.30499999999995,0.0012604
327.09,0.0014578
311.875,0.0010146
296.66499999999996,0.0011538
281.45,0.0014415
266.235,0.0017824
251.025,0.0015923
235.81,0.0015757
220.595,0.0022108
205.38500000000002,0.0019987
190.17000000000002,0.0025849
174.955,0.0023498
159.745,0.0020571
144.53,0.0028592
129.315,0.0034685
114.10000000000001,0.0032432
98.885,0.0042457
83.675,0.0041024
68.46,0.0047887
53.245,0.0052133
38.035,0.0070423
22.82,0.0037426
7.6049999999999995,0.018701
103.945,0.015072
102.02,0.0071857
99.065,0.0068499
96.11,0.0062233
93.15,0.0058381
90.195,0.0066996
87.24,0.0055093
84.27999999999999,0.0064775
81.32000000000001,0.0061627
78.365,0.0061151
75.41000000000001,0.0066292
72.45,0.0068157
69.49,0.0068043
66.53500000000001,0.0076283
63.58,0.0080436
60.62,0.0066284
57.66499999999999,0.00968
54.709999999999994,0.0086101
51.75000000000001,0.0099159
48.79,0.010285
45.835,0.010854
42.88,0.011905
39.919999999999995,0.012374
36.964999999999996,0.012509
34.01,0.013031
31.05,0.01406
28.09,0.014975
25.135,0.014091
22.18,0.018139
19.220000000000002,0.016071
16.264999999999997,0.020745
13.309999999999999,0.024615
10.35,0.032003
7.39,0.041731
4.435,0.050096
1.48,0.088516
1039.75,0.00071508
1026.65,0.00050691
1013.55,0.00038702
1000.475,0.00041889
987.41,0.00035784
974.33,0.00038597
961.255,0.00033327
948.1800000000001,0.00035858
935.1,0.00030037
922.0200000000001,0.00036423
908.9399999999999,0.0003306
895.8649999999999,0.00038624
882.79,0.00037652
869.71,0.00043073
856.63,0.00041695
843.5500000000001,0.00042399
830.47,0.00042148
817.3950000000001,0.00043924
804.32,0.00041099
791.2399999999999,0.00038745
778.16,0.00041491
765.0799999999999,0.00044919
752.0,0.00049263
738.9250000000001,0.00050001
725.85,0.0005176
712.77,0.00051567
699.69,0.00046441
686.6099999999999,0.00050907
673.53,0.0004953
660.455,0.00057047
647.38,0.00057207
634.3,0.00061309
621.22,0.0006023
608.14,0.00062856
595.0600000000001,0.00063002
581.985,0.00063698
568.9100000000001,0.00067665
555.83,0.00073239
542.75,0.00077577
529.67,0.0008146
516.59,0.00080442
503.51499999999993,0.00087783
490.44,0.00088143
477.36,0.00096751
464.28000000000003,0.00097694
451.2,0.0010195
438.12,0.001054
425.045,0.0011592
411.97,0.0012299
398.89,0.0012853
385.81,0.0013548
372.73,0.001355
359.65000000000003,0.0015182
346.575,0.0016065
333.5,0.0018409
320.41999999999996,0.0018748
307.34,0.0020807
294.26,0.002233
281.18,0.0024581
268.105,0.0026729
255.02999999999997,0.002898
241.95,0.0031507
228.87,0.0034453
215.79,0.0037418
202.71,0.0041173
189.635,0.004458
176.56,0.0049816
163.48000000000002,0.0056554
150.39999999999998,0.0063362
137.32,0.0071881
124.24000000000001,0.0081987
111.165,0.0093481
98.09,0.01108
85.01,0.013011
71.92999999999999,0.01696
58.85,0.02228
45.77,0.032396
32.695,0.053484
19.619999999999997,0.088077
6.54,0.13307
770.51,0.00041382
756.11,0.00037772
741.71,0.00045463
727.305,0.00036425
712.9,0.00042937
698.5,0.0003307
684.0999999999999,0.00048044
669.6999999999999,0.00041635
655.295,0.00047326
640.89,0.00050515
626.49,0.00056115
612.09,0.00058937
597.69,0.00063385
583.2850000000001,0.00059219
568.8800000000001,0.00066167
554.48,0.00053844
540.08,0.00073923
525.675,0.00069314
511.27,0.00086307
496.87000000000006,0.00077542
482.47,0.0008323
468.07,0.00086956
453.66499999999996,0.00094097
439.26,0.0010277
424.86,0.0010532
410.46,0.001184
396.05999999999995,0.0011901
381.655,0.001201
367.24999999999994,0.0011673
352.85,0.001243
338.45000000000005,0.0014462
324.05,0.0016184
309.645,0.0017892
295.24,0.0019586
280.84,0.0020479
266.44,0.0023012
252.04000000000005,0.0024274
237.635,0.0026027
223.23,0.0028447
208.83,0.0029241
194.42999999999998,0.0033689
180.02499999999998,0.0032637
165.61999999999998,0.0038654
151.22000000000003,0.0037348
136.82,0.0045244
122.42,0.0044851
108.015,0.0049865
93.61,0.0050353
79.21000000000001,0.0056652
64.81,0.0064628
50.41,0.0067607
36.004999999999995,0.0069642
21.6,0.0062956
7.2,0.006139
649.045,0.0025606
635.615,0.0013288
617.71,0.0014451
599.805,0.0013136
581.9,0.0013952
563.995,0.0013865
546.0899999999999,0.001461
528.185,0.0014534
510.2800000000001,0.0015306
492.375,0.0016208
474.47,0.0017468
456.57000000000005,0.00196
438.66499999999996,0.0019893
420.76000000000005,0.0021527
402.85499999999996,0.0022066
384.95,0.0023462
367.045,0.0024909
349.14,0.0024603
331.235,0.0027932
313.33,0.0028983
295.425,0.003148
277.52,0.0034018
259.615,0.0035853
241.70999999999998,0.0039101
223.81,0.0041984
205.905,0.0044855
188.0,0.0048057
170.095,0.0050934
152.19,0.0054225
134.285,0.0057516
116.38,0.006409
98.47500000000001,0.0070136
80.57000000000001,0.0079839
62.665,0.0080468
44.76,0.0091524
26.855,0.010266
8.95,0.013622
318.21,0.0053281
313.355,0.0023907
304.53,0.0019862
295.705,0.0017915
286.875,0.0019848
278.04499999999996,0.0018995
269.22,0.0018511
260.395,0.0020437
251.56499999999997,0.0020892
242.74,0.0020299
233.915,0.0022329
225.085,0.0023967
216.26000000000002,0.0025032
207.435,0.0025207
198.605,0.0028425
189.78,0.0027705
180.955,0.0034639
172.125,0.0028345
163.295,0.0038329
154.47,0.0036239
145.645,0.0041867
136.815,0.0044016
127.99,0.0047523
119.16499999999999,0.0055768
110.33500000000001,0.0055044
101.51,0.0065823
92.685,0.0070331
83.855,0.0072398
75.03,0.0078499
66.205,0.0089097
57.37499999999999,0.0093963
48.545,0.0096496
39.720000000000006,0.010967
30.895,0.015451
22.065,0.016491
13.239999999999998,0.019994
4.415,0.02941
722.235,0.0013549
714.75,0.00059474
707.2700000000001,0.00079476
699.785,0.00066427
692.3,0.00066837
684.8149999999999,0.00063873
677.33,0.00062906
669.845,0.00061834
662.36,0.00061207
654.88,0.00060738
647.3950000000001,0.00060453
639.91,0.00060298
632.4250000000001,0.00060256
624.94,0.00060491
617.4549999999999,0.00060915
609.97,0.00061416
602.485,0.00061986
595.0,0.00062619
587.5200000000001,0.00063311
580.035,0.00064059
572.55,0.00064859
565.065,0.00065709
557.5799999999999,0.00066609
550.095,0.00067555
542.61,0.00068548
535.13,0.00069422
527.645,0.00070324
520.16,0.00071264
512.675,0.00072242
505.19000000000005,0.00073258
497.7049999999999,0.00074312
490.21999999999997,0.00075403
482.74,0.00076532
475.255,0.00077732
467.77000000000004,0.00079003
460.285,0.00080315
452.79999999999995,0.00081667
445.315,0.00083059
437.83,0.00084492
430.35,0.00085967
422.865,0.00087427
415.38,0.00088922
407.895,0.00090457
400.41,0.00092032
392.925,0.00093647
385.44,0.00095235
377.96,0.0009658
370.475,0.00097949
362.99,0.00099341
355.505,0.0010076
348.02,0.0010219
340.53499999999997,0.001036
333.04999999999995,0.0010504
325.57000000000005,0.0010649
318.085,0.0010796
310.59999999999997,0.0011012
303.115,0.0011383
295.63,0.0011762
288.145,0.0012149
280.66,0.0012545
273.17999999999995,0.0012835
265.695,0.001304
258.21,0.0013247
250.72499999999997,0.0013454
243.24,0.0013663
235.755,0.0013886
228.27,0.001411
220.79,0.0014334
213.305,0.0014557
205.82,0.0014808
198.335,0.0015083
190.85000000000002,0.0015357
183.365,0.0015632
175.87999999999997,0.0015905
168.39499999999998,0.0016161
160.91,0.0016406
153.43,0.0016647
145.945,0.0016883
138.46,0.0017113
130.975,0.0017371
123.49000000000001,0.0017641
116.005,0.0017904
108.52000000000001,0.0018159
101.03999999999999,0.0018405
93.55499999999999,0.0018642
86.07000000000001,0.0018867
78.58500000000001,0.0019082
71.1,0.0019283
63.615,0.0019472
56.13,0.0019646
48.65,0.0019804
41.165,0.0019947
33.68,0.0020074
26.195000000000004,0.0020183
18.71,0.0020275
11.225000000000001,0.0020349
3.7399999999999998,0.0020405
498.865,0.0033556
494.45,0.0016187
488.925,0.0017803
483.4,0.0015305
477.875,0.0015133
472.34999999999997,0.0014539
466.825,0.0014316
461.3,0.0014111
455.77500000000003,0.0013999
450.25000000000006,0.0013928
444.725,0.0013898
439.20000000000005,0.0013897
433.675,0.0013921
428.15000000000003,0.0013964
422.63,0.0014024
417.105,0.0014098
411.58,0.0014184
406.055,0.0014281
400.53,0.0014387
395.005,0.0014502
389.48,0.0014624
383.955,0.0014752
378.43,0.0014885
372.90500000000003,0.0015065
367.38000000000005,0.0015285
361.85999999999996,0.0015513
356.335,0.0015746
350.81,0.0015986
345.285,0.0016232
339.76,0.0016483
334.235,0.0016637
328.71,0.0016786
323.185,0.0016936
317.66,0.0017086
312.135,0.0017237
306.61,0.0017404
301.09,0.0017572
295.56499999999994,0.0017741
290.03999999999996,0.0017993
284.515,0.0018323
278.98999999999995,0.0018658
273.465,0.0018996
267.94,0.0018899
262.415,0.0018785
256.89,0.0018885
251.365,0.0019162
245.84,0.0019442
240.31999999999996,0.0019692
234.795,0.0019914
229.26999999999998,0.0020134
223.745,0.0020552
218.22000000000003,0.0020983
212.69500000000002,0.0021237
207.17000000000002,0.0021314
201.645,0.0021383
196.12,0.0021677
190.59500000000003,0.002224
185.07000000000002,0.0022795
179.54999999999998,0.0022977
174.02499999999998,0.0023154
168.49999999999997,0.0023325
162.975,0.0023419
157.45,0.0023503
151.92499999999998,0.0023683
146.39999999999998,0.0023948
140.875,0.0024208
135.35000000000002,0.0024464
129.82500000000002,0.0024736
124.3,0.0025003
118.78,0.0025264
113.255,0.0025458
107.72999999999999,0.0025573
102.20499999999998,0.002568
96.68,0.0025776
91.155,0.0025934
85.63,0.0026174
80.105,0.0026406
74.58000000000001,0.002663
69.055,0.0026844
63.53,0.002705
58.01,0.0027245
52.48500000000001,0.002743
46.96,0.0027605
41.435,0.0027769
35.91,0.0027923
30.384999999999998,0.0028065
24.86,0.0028195
19.335,0.0028314
13.81,0.0028421
8.285,0.0028516
2.76,0.0028599
785.2099999999999,0.00033445
771.31,0.00047779
757.415,0.00024642
743.52,0.00035481
729.6199999999999,0.00031308
715.72,0.0004754
701.825,0.00035184
687.9300000000001,0.00027948
674.03,0.0003077
660.13,0.00023516
646.235,0.00033864
632.34,0.00040548
618.4399999999999,0.00046946
604.54,0.00043031
590.645,0.00045743
576.75,0.00050051
562.8499999999999,0.00046095
548.95,0.00058191
535.0550000000001,0.00062778
521.16,0.00065338
507.26000000000005,0.00070041
493.36,0.00072926
479.46500000000003,0.00069438
465.57000000000005,0.00067096
451.67,0.00074484
437.77,0.00076569
423.875,0.00081753
409.98,0.00087942
396.08,0.0011656
382.17999999999995,0.0011755
368.28499999999997,0.0011015
354.39,0.0011463
340.49,0.0012913
326.59,0.0014397
312.695,0.0015357
298.8,0.0014909
284.9,0.0017037
271.0,0.0017059
257.105,0.0019333
243.20999999999998,0.0019631
229.31,0.0022512
215.41,0.0023776
201.515,0.0026735
187.62,0.0026952
173.72,0.0031386
159.82000000000002,0.003467
145.925,0.0037701
132.02999999999997,0.004092
118.13,0.0043624
104.23,0.0050917
90.335,0.0057389
76.44000000000001,0.0062444
62.54,0.0072761
48.64,0.0064857
34.745,0.0088901
20.85,0.0074023
6.949999999999999,0.0092168
486.65500000000003,0.00077512
469.58,0.001187
452.505,0.0010603
435.43,0.0015644
418.35,0.00051296
401.275,0.0014713
384.2,0.0016155
367.12500000000006,0.0017156
350.04999999999995,0.0013199
332.975,0.0016599
315.90000000000003,0.0021064
298.825,0.0020117
281.75,0.0026297
264.67,0.0018758
247.595,0.0032773
230.52,0.0035242
213.445,0.0030134
196.36999999999998,0.0047016
179.295,0.0048036
162.22,0.0053264
145.14,0.0065858
128.065,0.0070743
110.99000000000001,0.0089046
93.91499999999999,0.0094197
76.83999999999999,0.011479
59.765,0.01571
42.69,0.020143
25.615,0.025848
8.540000000000001,0.03949
591.2649999999999,0.00042962
577.0150000000001,0.00038946
562.765,0.00055344
548.52,0.00052429
534.2750000000001,0.00076851
520.025,0.00065092
505.775,0.00085711
491.53000000000003,0.00075493
477.285,0.00078271
463.03499999999997,0.00087432
448.79,0.00083823
434.545,0.00099162
420.29499999999996,0.00087947
406.045,0.00082444
391.8,0.0010287
377.55499999999995,0.0010133
363.305,0.0012411
349.055,0.00094429
334.81,0.0010794
320.565,0.0011727
306.315,0.0013915
292.07,0.001474
277.825,0.001331
263.575,0.0015513
249.32500000000002,0.0016668
235.08,0.0020059
220.835,0.0019243
206.585,0.0024396
192.335,0.0021913
178.09000000000003,0.0027044
163.84500000000003,0.0025203
149.595,0.0028878
135.35000000000002,0.0033295
121.105,0.0036399
106.855,0.0039634
92.60499999999999,0.0042109
78.36,0.0050743
64.11500000000001,0.0060906
49.865,0.0069831
35.615,0.0066714
21.37,0.010338
7.125,0.015546
506.93,0.0039378
502.36499999999995,0.0018415
496.995,0.0021385
491.62,0.0018068
486.245,0.0017922
480.875,0.0017109
475.505,0.0016797
470.13000000000005,0.001649
464.75500000000005,0.0016305
459.385,0.0016172
454.01000000000005,0.0016093
448.635,0.0016053
443.26500000000004,0.0016047
437.89,0.0016059
432.515,0.0016054
427.145,0.0016071
421.77500000000003,0.0016106
416.4,0.0016158
411.025,0.0016226
405.655,0.0016308
400.28,0.0016404
394.90500000000003,0.0016563
389.535,0.0016752
384.16499999999996,0.0016953
378.78999999999996,0.0017168
373.415,0.0017396
368.045,0.0017637
362.6700000000001,0.001789
357.295,0.0018123
351.925,0.0018342
346.555,0.0018571
341.18000000000006,0.0018812
335.805,0.0019064
330.43500000000006,0.0019327
325.06,0.0019602
319.685,0.0019952
314.315,0.0020328
308.94500000000005,0.0020719
303.57,0.0021125
298.195,0.0021548
292.825,0.0021987
287.45,0.0022408
282.07500000000005,0.0022743
276.705,0.0023091
271.33,0.0023451
265.955,0.0023824
260.58500000000004,0.002421
255.21499999999997,0.0024677
249.84,0.0025326
244.46499999999997,0.0025999
239.095,0.0026699
233.72,0.0027427
228.34500000000003,0.0028183
222.975,0.0028751
217.605,0.0029321
212.23,0.0029911
206.85500000000002,0.0030521
201.48499999999999,0.0031152
196.11,0.0032
190.73499999999999,0.0032929
185.365,0.0033893
179.995,0.0034894
174.62,0.0035917
169.245,0.0036667
163.875,0.0037439
158.5,0.003823
153.125,0.0039041
147.755,0.0039927
142.385,0.0041117
137.01,0.0042345
131.635,0.0043609
126.26500000000001,0.0044907
120.89,0.0046121
115.515,0.0047295
110.145,0.0048489
104.775,0.0049698
99.4,0.0050918
94.02499999999999,0.0052016
88.65500000000002,0.0053039
83.27999999999999,0.0054044
77.905,0.0055024
72.53499999999998,0.005597
67.16,0.0056875
61.785,0.0057727
56.415,0.0058519
51.045,0.005924
45.67,0.0059879
40.294999999999995,0.0060427
34.925,0.0060875
29.55,0.0061213
24.174999999999997,0.0061434
18.805,0.0061532
13.434999999999999,0.0061501
8.059999999999999,0.0061338
2.685,0.0061047
652.89,0.00099113
644.245,0.00039516
635.595,0.00071857
626.9449999999999,0.00040618
618.2950000000001,0.00051143
609.65,0.00044701
601.005,0.00056077
592.355,0.00027968
583.705,0.00043647
575.0600000000001,0.00038549
566.415,0.00057825
557.7650000000001,0.00011291
549.115,0.00060983
540.47,0.00033182
531.825,0.0001443
523.175,0.00051825
514.525,0.00049691
505.88,0.00038032
497.23499999999996,0.000652
488.58500000000004,
479.935,0.00024471
471.28999999999996,0.0006162
462.645,0.00043377
453.99500000000006,0.00030709
445.34499999999997,0.00061036
436.7,0.00020259
428.05499999999995,0.00066973
419.40500000000003,0.00035519
410.755,0.0005398
402.10999999999996,0.00059526
393.465,0.00053492
384.815,0.00044194
376.16499999999996,0.00074775
367.52000000000004,
358.875,0.00089881
350.225,0.00073779
341.575,0.00055498
332.93,0.00064472
324.285,0.00071998
315.635,0.00013429
306.98499999999996,0.0008049
298.34,0.00060813
289.69500000000005,0.00080294
